Price,Condition,Vehicle_brand,Vehicle_model,Vehicle_version,Vehicle_generation,Production_year,Mileage_km,Power_HP,Displacement_cm3,Fuel_type
20000.0,Used,Audi,A6,,C6 (2004-2011),2008,330031.0,136.0,1968.0,Diesel
59900.0,Used,Audi,A6,2.0 TFSI,C7 (2011-2018),2012,186000.0,180.0,1984.0,Gasoline
79700.0,Used,Audi,A6,,C7 (2011-2018),2014,114632.0,245.0,2967.0,Diesel
9900.0,Used,Audi,A6,2.4,C5 (1997-2004),1999,184000.0,177.0,2393.0,Gasoline
331382.0,New,Audi,A6,,C8 (2018-),2021,,265.0,1984.0,Gasoline
272316.0,New,Audi,A6,,C8 (2018-),2021,,265.0,1984.0,Gasoline
221707.0,New,Audi,A6,,C8 (2018-),2021,,163.0,1968.0,Diesel
245133.0,New,Audi,A6,,C8 (2018-),2021,,265.0,1984.0,Gasoline
219203.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
223712.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
280800.0,New,Audi,A6,,C8 (2018-),2021,1.0,265.0,1984.0,Gasoline
268000.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
228500.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
278800.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
221700.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
219400.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
207800.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
276000.0,New,Audi,A6,,C8 (2018-),2021,1.0,265.0,1984.0,Gasoline
15400.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2004,289000.0,224.0,2967.0,Diesel
4290.0,Used,Audi,A6,,C5 (1997-2004),1998,260000.0,149.0,1781.0,Gasoline
59900.0,Used,Audi,A6,Avant 2.0 TDI Ultra,C7 (2011-2018),2014,164000.0,150.0,1968.0,Diesel
64900.0,Used,Audi,A6,2.0 TDI ultra,C7 (2011-2018),2015,168000.0,150.0,1968.0,Diesel
82800.0,Used,Audi,A6,,C7 (2011-2018),2011,183000.0,245.0,2967.0,Diesel
92900.0,Used,Audi,A6,Avant 2.0 TDI Ultra,C7 (2011-2018),2017,158000.0,190.0,1968.0,Diesel
36980.0,Used,Audi,A6,Avant 2.0 TDI DPF multitronic,C7 (2011-2018),2014,163400.0,177.0,1968.0,Diesel
99900.0,Used,Audi,A6,,C7 (2011-2018),2018,132483.0,136.0,1968.0,Diesel
79000.0,Used,Audi,A6,Avant 3.0 TDI DPF quattro tiptronic,C7 (2011-2018),2012,178000.0,313.0,2967.0,Diesel
95000.0,Used,Audi,A6,,C7 (2011-2018),2015,211002.0,272.0,2967.0,Diesel
59900.0,Used,Audi,A6,,C7 (2011-2018),2013,234629.0,177.0,1968.0,Diesel
48900.0,Used,Audi,A6,,C6 (2004-2011),2010,250000.0,240.0,2967.0,Diesel
20500.0,Used,Audi,A6,2.7 TDI,C6 (2004-2011),2005,430000.0,180.0,2698.0,Diesel
26900.0,Used,Audi,A6,2.4,C6 (2004-2011),2006,269000.0,177.0,2393.0,Gasoline
104550.0,Used,Audi,A6,,C7 (2011-2018),2014,143447.0,313.0,2967.0,Diesel
38000.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2006,170000.0,233.0,2967.0,Diesel
26500.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2006,288716.0,224.0,2967.0,Diesel
25900.0,Used,Audi,A6,,C6 (2004-2011),2008,317000.0,232.0,2967.0,Diesel
162000.0,Used,Audi,A6,3.0 TDI Quattro Competition Tiptr,C7 (2011-2018),2017,82000.0,326.0,2967.0,Diesel
125000.0,Used,Audi,A6,2.0 TDI Ultra S tronic,C7 (2011-2018),2016,116000.0,190.0,1968.0,Diesel
143900.0,Used,Audi,A6,Avant 3.0 TDI quattro tiptronic,C7 (2011-2018),2018,179000.0,320.0,2967.0,Diesel
57200.0,Used,Audi,A6,3.0 TFSI quattro S tronic,C7 (2011-2018),2017,37984.0,333.0,2995.0,Gasoline
82000.0,Used,Audi,A6,3.0 TDI Quattro S tronic,C7 (2011-2018),2013,185000.0,245.0,2967.0,Diesel
98000.0,Used,Audi,A6,,C7 (2011-2018),2017,170000.0,136.0,1968.0,Diesel
24700.0,Used,Audi,A6,,C6 (2004-2011),2005,240000.0,177.0,2400.0,Gasoline
11500.0,Used,Audi,A6,,C5 (1997-2004),2000,185241.0,165.0,2393.0,Gasoline
14900.0,Used,Audi,A6,2.7 TDI,C6 (2004-2011),2005,370000.0,180.0,2698.0,Diesel
5900.0,Used,Audi,A6,,C5 (1997-2004),2000,322000.0,193.0,2771.0,Gasoline + LPG
88900.0,Used,Audi,A6,2.0 TDI ultra S tronic,C7 (2011-2018),2015,170000.0,190.0,1968.0,Diesel
94710.0,Used,Audi,A6,3.0 TDI DPF quattro S tronic,C7 (2011-2018),2014,183000.0,245.0,2967.0,Diesel
128000.0,Used,Audi,A6,3.0 TDI Quattro S tronic,C7 (2011-2018),2016,170000.0,272.0,2967.0,Diesel
210700.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
207800.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
216300.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
16500.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2005,279500.0,140.0,1968.0,Diesel
20000.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2007,320223.0,140.0,1968.0,Diesel
32900.0,Used,Audi,A6,Avant 2.7 TDI DPF,C6 (2004-2011),2008,271000.0,190.0,2698.0,Diesel
16900.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2004,400000.0,224.0,2967.0,Diesel
26800.0,Used,Audi,A6,Avant 2.0 TFSI,C6 (2004-2011),2010,282986.0,170.0,1984.0,Gasoline
71999.0,Used,Audi,A6,3.0 TDI Quattro S tronic,C7 (2011-2018),2011,297000.0,245.0,2967.0,Diesel
59500.0,Used,Audi,A6,3.0 TFSI Quattro S tronic,C7 (2011-2018),2016,137827.0,333.0,2995.0,Gasoline
25900.0,Used,Audi,A6,,C6 (2004-2011),2008,327000.0,180.0,2698.0,Diesel
33500.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2006,201000.0,224.0,2967.0,Diesel
24900.0,Used,Audi,A6,2.7 TDI,C6 (2004-2011),2008,209000.0,180.0,2698.0,Diesel
250824.0,New,Audi,A6,Avant 40 TDI quattro S tronic,C8 (2018-),2021,5.0,204.0,1968.0,Diesel
101799.0,Used,Audi,A6,,C7 (2011-2018),2016,159509.0,190.0,1968.0,Diesel
229522.0,New,Audi,A6,40 TDI mHEV Quattro Sport S tronic,C8 (2018-),2021,5.0,204.0,1968.0,Diesel
79900.0,Used,Audi,A6,Avant 2.0 TDI Ultra S tronic,C7 (2011-2018),2015,207000.0,190.0,1968.0,Diesel
129999.0,Used,Audi,A6,2.0 TDI ultra S tronic,C7 (2011-2018),2018,64700.0,190.0,1968.0,Diesel
199900.0,Used,Audi,A6,,C8 (2018-),2020,21848.0,204.0,1968.0,Diesel
199900.0,Used,Audi,A6,,C8 (2018-),2020,33587.0,204.0,1986.0,Diesel
199900.0,Used,Audi,A6,,C8 (2018-),2020,26620.0,204.0,1968.0,Diesel
33000.0,Used,Audi,A6,,C7 (2011-2018),2014,160000.0,230.0,2000.0,Gasoline
301790.0,New,Audi,A6,45 TFSI mHEV Quattro Sport S tronic,C8 (2018-),2021,5.0,265.0,1984.0,Gasoline
209900.0,Used,Audi,A6,,C8 (2018-),2019,36148.0,204.0,1968.0,Diesel
279990.0,Used,Audi,A6,50 TDI Quattro Sport Tiptronic,C8 (2018-),2018,49000.0,286.0,2967.0,Diesel
215000.0,Used,Audi,A6,,C8 (2018-),2019,17545.0,245.0,2000.0,Gasoline
9000.0,Used,Audi,A6,,C5 (1997-2004),2002,340000.0,130.0,1896.0,Diesel
244900.0,Used,Audi,A6,,C8 (2018-),2020,25448.0,286.0,2967.0,Diesel
192790.0,New,Audi,A6,35 TDI mHEV S tronic,C8 (2018-),2021,8.0,163.0,1968.0,Diesel
21900.0,Used,Audi,A6,2.4 Multitronic,C6 (2004-2011),2006,177000.0,177.0,2393.0,Gasoline
69900.0,Used,Audi,A6,,C7 (2011-2018),2012,84717.0,177.0,1968.0,Diesel
29999.0,Used,Audi,A6,2.0 TFSI Multitronic,C6 (2004-2011),2010,240000.0,170.0,1984.0,Gasoline
35000.0,Used,Audi,A6,2.0 TDI Multitronic,C6 (2004-2011),2009,227000.0,170.0,1968.0,Diesel
168900.0,Used,Audi,A6,40 TDI Sport S tronic,C8 (2018-),2018,63970.0,204.0,1968.0,Diesel
71000.0,Used,Audi,A6,2.0 TDI Prime Line Multitronic,C7 (2011-2018),2013,151500.0,177.0,1968.0,Diesel
44444.0,Used,Audi,A6,Avant 3.0 TFSI quattro S tronic,C6 (2004-2011),2011,199000.0,300.0,2995.0,Gasoline
51900.0,Used,Audi,A6,Avant 2.0 TDI DPF multitronic,C7 (2011-2018),2012,245000.0,177.0,1968.0,Diesel
43700.0,Used,Audi,A6,2.0 TDI Limited Edition Multitr,C7 (2011-2018),2011,264565.0,170.0,1968.0,Diesel
28900.0,Used,Audi,A6,Avant 2.7 TDI DPF quattro tiptronic,C6 (2004-2011),2009,280000.0,190.0,2698.0,Diesel
26000.0,Used,Audi,A6,2.0 TDI,C7 (2011-2018),2012,166000.0,177.0,1968.0,Diesel
22900.0,Used,Audi,A6,2.4,C6 (2004-2011),2005,205984.0,177.0,2393.0,Gasoline + LPG
59000.0,Used,Audi,A6,3.0 TDI Quattro S tronic,C7 (2011-2018),2011,334245.0,245.0,2967.0,Diesel
16500.0,Used,Audi,A6,2.0 TFSI,C6 (2004-2011),2006,346949.0,170.0,1984.0,Gasoline
28900.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2009,305000.0,170.0,1968.0,Diesel
27600.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2008,321958.0,140.0,1968.0,Diesel
23900.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2008,251894.0,140.0,1968.0,Diesel
36500.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2007,219000.0,233.0,2967.0,Diesel
124500.0,Used,Audi,A6,2.0 TDI Ultra S tronic,C7 (2011-2018),2017,77800.0,190.0,1968.0,Diesel
23500.0,Used,Audi,A6,,C6 (2004-2011),2005,360000.0,224.0,2967.0,Diesel
74900.0,Used,Audi,A6,3.0 TDI Quattro S tronic,C7 (2011-2018),2011,237464.0,245.0,2967.0,Diesel
20500.0,Used,Audi,A6,2.4,C6 (2004-2011),2005,242000.0,177.0,2393.0,Gasoline
32600.0,Used,Audi,A6,Avant 3.0 TDI DPF quattro tiptronic,C6 (2004-2011),2010,322000.0,240.0,2967.0,Diesel
19800.0,Used,Audi,A6,2.4,C6 (2004-2011),2004,360000.0,177.0,2393.0,Gasoline + LPG
18200.0,Used,Audi,A6,,C6 (2004-2011),2005,334000.0,140.0,1968.0,Diesel
9600.0,Used,Audi,A6,,C5 (1997-2004),2001,204178.0,170.0,2393.0,Gasoline
95000.0,Used,Audi,A6,Avant 2.0 TDI Ultra DPF S tronic,C7 (2011-2018),2015,193000.0,190.0,1968.0,Diesel
16200.0,Used,Audi,A6,3.2 FSI Quattro Tiptr,C6 (2004-2011),2004,275000.0,255.0,3123.0,Gasoline
23000.0,Used,Audi,A6,2.7 TDI Multitronic,C6 (2004-2011),2008,317100.0,180.0,2698.0,Diesel
51900.0,Used,Audi,A6,Avant 3.0 TDI DPF quattro S tronic,C7 (2011-2018),2012,360000.0,245.0,2967.0,Diesel
9500.0,Used,Audi,A6,,C5 (1997-2004),1997,470000.0,150.0,1800.0,Gasoline + LPG
26900.0,Used,Audi,A6,2.0 TDIe,C6 (2004-2011),2009,297772.0,136.0,1968.0,Diesel
14900.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2006,397000.0,233.0,2967.0,Diesel
60900.0,Used,Audi,A6,3.0 TDI Quattro S tronic,C7 (2011-2018),2012,162207.0,245.0,2967.0,Diesel
59900.0,Used,Audi,A6,2.0 TDI Multitronic,C7 (2011-2018),2012,163000.0,170.0,1968.0,Diesel
18900.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2004,278000.0,140.0,1968.0,Diesel
36000.0,Used,Audi,A6,Avant 2.0 TDI DPF,C6 (2004-2011),2010,280000.0,170.0,1968.0,Diesel
53000.0,Used,Audi,A6,,C7 (2011-2018),2011,190961.0,177.0,1968.0,Diesel
19500.0,Used,Audi,A6,2.0 TDI DPF Multitronic,C6 (2004-2011),2008,280000.0,140.0,1968.0,Diesel
21500.0,Used,Audi,A6,2.0T FSI,C6 (2004-2011),2006,252000.0,170.0,1984.0,Gasoline
29500.0,Used,Audi,A6,Avant 2.0 TDIe DPF,C6 (2004-2011),2009,215000.0,136.0,1968.0,Diesel
99900.0,Used,Audi,A6,,C7 (2011-2018),2016,103000.0,190.0,1968.0,Diesel
21500.0,Used,Audi,A6,,C6 (2004-2011),2006,322000.0,136.0,1968.0,Diesel
27500.0,Used,Audi,A6,,C6 (2004-2011),2007,405000.0,232.0,2967.0,Diesel
37000.0,Used,Audi,A6,4.2 FSI Quattro Tiptronic,C6 (2004-2011),2008,284000.0,350.0,4163.0,Gasoline
43900.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2010,304000.0,240.0,2967.0,Diesel
144000.0,Used,Audi,A6,2.0 TFSI quattro S tronic,C7 (2011-2018),2017,38500.0,252.0,1984.0,Gasoline
36000.0,Used,Audi,A6,2.7 TDI DPF multitronic,C6 (2004-2011),2009,234000.0,190.0,2698.0,Diesel
19800.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2005,240660.0,140.0,1968.0,Diesel
99000.0,Used,Audi,A6,Avant 3.0 TDI quattro S tronic,C7 (2011-2018),2016,190000.0,218.0,2967.0,Diesel
18200.0,Used,Audi,A6,,C4 (1994-1997),1994,273260.0,150.0,2598.0,Gasoline
59000.0,Used,Audi,A6,,C7 (2011-2018),2013,238000.0,177.0,1968.0,Diesel
28700.0,Used,Audi,A6,,C6 (2004-2011),2009,230000.0,170.0,1968.0,Diesel
22000.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2005,296500.0,224.0,2967.0,Diesel
122500.0,Used,Audi,A6,Avant 2.0 TDI Ultra S tronic,C7 (2011-2018),2017,84000.0,190.0,1968.0,Diesel
22500.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2004,380000.0,224.0,2967.0,Diesel
59000.0,Used,Audi,A6,2.0 TDI,C7 (2011-2018),2012,251000.0,177.0,1968.0,Diesel
51900.0,Used,Audi,A6,2.0 TDI Multitronic,C7 (2011-2018),2012,180545.0,177.0,1968.0,Diesel
17800.0,Used,Audi,A6,2.0 TDIe,C6 (2004-2011),2008,379600.0,136.0,1968.0,Diesel
82800.0,Used,Audi,A6,,C7 (2011-2018),2011,173000.0,245.0,2967.0,Diesel
23900.0,Used,Audi,A6,,C6 (2004-2011),2008,262325.0,190.0,2698.0,Diesel
13900.0,Used,Audi,A6,,C4 (1994-1997),1996,478752.0,90.0,1896.0,Diesel
29000.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2006,298000.0,240.0,2967.0,Diesel
112900.0,Used,Audi,A6,Avant 3.0 TDI quattro S tronic,C7 (2011-2018),2016,240000.0,272.0,2967.0,Diesel
33499.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2009,261063.0,170.0,1968.0,Diesel
15999.0,Used,Audi,A6,,C6 (2004-2011),2006,350000.0,177.0,2400.0,Gasoline
11200.0,Used,Audi,A6,,C5 (1997-2004),2002,366874.0,210.0,2773.0,Gasoline + LPG
95000.0,Used,Audi,A6,Avant 3.0 TDI DPF quattro tiptronic,C7 (2011-2018),2013,178666.0,313.0,2967.0,Diesel
68800.0,Used,Audi,A6,ver-avant-3-0-tdi-quattro-s-tronic,C7 (2011-2018),2013,215000.0,245.0,2967.0,Diesel
71900.0,Used,Audi,A6,3.0 TFSI Quattro S tronic,C7 (2011-2018),2012,224000.0,299.0,2995.0,Gasoline
14500.0,Used,Audi,A6,,C5 (1997-2004),2003,260000.0,180.0,2698.0,Diesel
31500.0,Used,Audi,A6,2.0 TDIe,C6 (2004-2011),2009,262000.0,136.0,1968.0,Diesel
25400.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2006,267000.0,233.0,2967.0,Diesel
7700.0,Used,Audi,A6,,C5 (1997-2004),2004,341000.0,163.0,2496.0,Diesel
13900.0,Used,Audi,A6,,C5 (1997-2004),2004,173731.0,130.0,1984.0,Gasoline
33000.0,Used,Audi,A6,2.0 TDI Multitronic,C6 (2004-2011),2009,220000.0,170.0,1968.0,Diesel
78900.0,Used,Audi,A6,2.0 TDI Ultra,C7 (2011-2018),2016,198900.0,150.0,1968.0,Diesel
100000.0,Used,Audi,A6,2.0 TFSI Quattro S tronic,C7 (2011-2018),2015,102914.0,252.0,1984.0,Gasoline
23900.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2005,286738.0,140.0,1968.0,Diesel
19998.0,Used,Audi,A6,2.0 TDI DPF Multitronic,C6 (2004-2011),2008,295000.0,140.0,1968.0,Diesel
24500.0,Used,Audi,A6,2.7 TDI,C6 (2004-2011),2006,202000.0,180.0,2698.0,Diesel
14900.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2005,240000.0,140.0,1968.0,Diesel
69000.0,Used,Audi,A6,3.0 TDI quattro S tronic,C7 (2011-2018),2015,150000.0,272.0,2967.0,Diesel
25000.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2006,274550.0,224.0,2967.0,Diesel
11999.0,Used,Audi,A6,,C5 (1997-2004),2002,270000.0,150.0,1799.0,Gasoline + LPG
38000.0,Used,Audi,A6,Avant 3.0 TDI DPF quattro tiptronic,C6 (2004-2011),2010,398000.0,240.0,2967.0,Diesel
41000.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2010,250090.0,170.0,1968.0,Diesel
53900.0,Used,Audi,A6,2.0 TDI Multitronic,C7 (2011-2018),2012,223513.0,177.0,1968.0,Diesel
22900.0,Used,Audi,A6,2.4,C6 (2004-2011),2004,305000.0,177.0,2393.0,Gasoline + LPG
19900.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2005,220000.0,140.0,1968.0,Diesel
58900.0,Used,Audi,A6,,C7 (2011-2018),2014,290000.0,177.0,1968.0,Diesel
11900.0,Used,Audi,A6,,C5 (1997-2004),2002,202000.0,180.0,2468.0,Diesel
23900.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2006,270000.0,233.0,2967.0,Diesel
82000.0,Used,Audi,A6,3.0 TFSI Quattro S tronic,,2014,158096.0,310.0,2995.0,Gasoline
57900.0,Used,Audi,A6,2.0 TDI Prime Line,C7 (2011-2018),2013,172769.0,177.0,1968.0,Diesel
244900.0,Used,Audi,A6,,C8 (2018-),2020,26342.0,286.0,2967.0,Diesel
12900.0,Used,Audi,A6,,C5 (1997-2004),2001,272000.0,193.0,2800.0,Gasoline
55000.0,Used,Audi,A6,2.0 TDI,,2012,149000.0,177.0,1968.0,Diesel
47900.0,Used,Audi,A6,Avant 3.0 TDI DPF quattro tiptronic,C6 (2004-2011),2011,264310.0,240.0,2967.0,Diesel
20000.0,Used,Audi,A6,,C6 (2004-2011),2006,301044.0,140.0,1968.0,Diesel
20600.0,Used,Audi,A6,2.0 TDI DPF Multitronic,C6 (2004-2011),2006,293000.0,140.0,1968.0,Diesel
98000.0,Used,Audi,A6,Avant 3.0 TDI quattro S tronic,C7 (2011-2018),2015,194000.0,218.0,2967.0,Diesel
123000.0,Used,Audi,A6,3.0 TDI quattro S tronic,C7 (2011-2018),2016,183700.0,272.0,2967.0,Diesel
61900.0,Used,Audi,A6,Avant 2.0 TDI DPF,C7 (2011-2018),2013,197000.0,177.0,1968.0,Diesel
27000.0,Used,Audi,A6,2.7 TDI Multitronic,C6 (2004-2011),2008,271930.0,180.0,2698.0,Diesel
19500.0,Used,Audi,A6,2.0 TDI DPF Multitronic,C6 (2004-2011),2007,328600.0,140.0,1968.0,Diesel
92900.0,Used,Audi,A6,3.0 TDI Quattro S tronic,C7 (2011-2018),2014,98000.0,245.0,2967.0,Diesel
36900.0,Used,Audi,A6,,C6 (2004-2011),2009,272000.0,136.0,1968.0,Diesel
239900.0,Used,Audi,A6,45 TFSI Quattro Sport S tronic,C8 (2018-),2020,146.0,245.0,1984.0,Gasoline
39900.0,Used,Audi,A6,Avant 3.0 TDI DPF quattro tiptronic,C6 (2004-2011),2009,249000.0,240.0,2967.0,Diesel
142900.0,Used,Audi,A6,2.0 TFSI quattro S tronic,C7 (2011-2018),2017,73573.0,252.0,1984.0,Gasoline
22800.0,Used,Audi,A6,2.4 Multitronic,C6 (2004-2011),2005,215235.0,177.0,2393.0,Gasoline + LPG
56900.0,Used,Audi,A6,2.0 TDI DPF multitronic,C7 (2011-2018),2011,227000.0,177.0,1968.0,Diesel
103700.0,Used,Audi,A6,Avant 2.0 TDI quattro S tronic,C7 (2011-2018),2016,119721.0,190.0,1968.0,Diesel
68000.0,Used,Audi,A6,2.0 TDI Multitronic,C7 (2011-2018),2013,136000.0,177.0,1968.0,Diesel
27900.0,Used,Audi,A6,2.4 Quattro,C6 (2004-2011),2006,240750.0,177.0,2393.0,Gasoline
34850.0,Used,Audi,A6,Avant 2.7 TDI DPF quattro tiptronic,C6 (2004-2011),2009,258590.0,190.0,2698.0,Diesel
214499.0,Used,Audi,A6,45 TFSI Quattro Sport S tronic,C8 (2018-),2019,18038.0,245.0,1984.0,Gasoline
229900.0,Used,Audi,A6,,C8 (2018-),2019,8697.0,204.0,1968.0,Diesel
185950.0,Used,Audi,A6,,C8 (2018-),2019,50733.0,204.0,2000.0,Diesel
8700.0,Used,Audi,A6,,C5 (1997-2004),1998,199000.0,168.0,2400.0,Gasoline
22500.0,Used,Audi,A6,2.4 Multitronic,C6 (2004-2011),2006,256000.0,177.0,2393.0,Gasoline + LPG
19600.0,Used,Audi,A6,2.7 TDI,C6 (2004-2011),2005,318000.0,180.0,2698.0,Diesel
57900.0,Used,Audi,A6,Avant 2.0 TDI DPF multitronic,C7 (2011-2018),2013,279000.0,177.0,1968.0,Diesel
119000.0,Used,Audi,A6,Avant 1.8 TFSI ultra S tronic,C7 (2011-2018),2018,113000.0,190.0,1798.0,Gasoline
114900.0,Used,Audi,A6,2.0 TDI quattro S tronic,C7 (2011-2018),2016,89900.0,190.0,1968.0,Diesel
129950.0,Used,Audi,A6,2.0 TDI Quattro S tronic,C7 (2011-2018),2017,83000.0,190.0,1968.0,Diesel
195000.0,New,Audi,A6,,C8 (2018-),2021,,163.0,1968.0,Diesel
289692.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
263950.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
263950.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
258750.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
286350.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
263950.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
263950.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
263950.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
263950.0,New,Audi,A6,,C8 (2018-),2021,,204.0,1968.0,Diesel
24900.0,Used,Audi,A6,,C6 (2004-2011),2008,207641.0,170.0,2000.0,Gasoline
159900.0,Used,Audi,A6,,C7 (2011-2018),2018,49625.0,190.0,1998.0,Diesel
16900.0,Used,Audi,A6,3.0 TDI Quattro,C6 (2004-2011),2005,324339.0,224.0,2967.0,Diesel
18900.0,Used,Audi,A6,2.0 TDI,C6 (2004-2011),2007,272000.0,140.0,1968.0,Diesel
126900.0,Used,Audi,A6,2.0 TDI Ultra S tronic,C7 (2011-2018),2017,78413.0,190.0,1968.0,Diesel
219900.0,Used,Audi,A6,,C8 (2018-),2019,27000.0,286.0,2967.0,Diesel
99900.0,Used,Audi,A6,,C7 (2011-2018),2016,208415.0,190.0,1968.0,Diesel
243800.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
169900.0,Used,Audi,A6,,C7 (2011-2018),2018,67941.0,252.0,1984.0,Gasoline
8900.0,Used,Audi,A6,,C5 (1997-2004),2003,188000.0,130.0,1984.0,Gasoline
224500.0,New,Audi,A6,40 TDI S tronic,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
23900.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C5 (1997-2004),2004,371000.0,224.0,2967.0,Diesel
36400.0,Used,Audi,A6,,C6 (2004-2011),2011,207000.0,136.0,1968.0,Diesel
238000.0,New,Audi,A6,40 TDI mHEV Quattro Sport S tronic,C8 (2018-),2021,10.0,204.0,1968.0,Diesel
121900.0,Used,Audi,A6,2.0 TFSI quattro S tronic,C7 (2011-2018),2016,89378.0,252.0,1984.0,Gasoline
24500.0,Used,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2004,350000.0,224.0,2967.0,Diesel
23500.0,Used,Audi,A6,,C6 (2004-2011),2008,310000.0,179.0,2698.0,Diesel
125900.0,Used,Audi,A6,2.0 TDI ultra S tronic,C7 (2011-2018),2017,108284.0,190.0,1968.0,Diesel
42900.0,Used,Audi,A6,,C6 (2004-2011),2011,207000.0,191.0,2698.0,Diesel
37900.0,Used,Audi,A6,2.0 TDIe DPF,C6 (2004-2011),2008,212000.0,136.0,1968.0,Diesel
61900.0,Used,Audi,A6,2.0 TDI Ultra,C7 (2011-2018),2017,81000.0,150.0,1968.0,Diesel
103900.0,Used,Audi,A6,2.0 TDI Ultra S tronic,C7 (2011-2018),2017,112035.0,190.0,1968.0,Diesel
32900.0,Used,Audi,A6,,C6 (2004-2011),2011,300000.0,170.0,1968.0,Diesel
259900.0,Used,Audi,A6,,C8 (2018-),2019,13560.0,204.0,1968.0,Diesel
294949.0,New,Audi,A6,Avant 40 TDI quattro S tronic,C8 (2018-),2021,8.0,204.0,1968.0,Diesel
42800.0,Used,Audi,A6,2.7 TDI Quattro Tiptr,C6 (2004-2011),2010,269700.0,190.0,2698.0,Diesel
58671.0,Used,Audi,A6,2.0 TDI Prime Line,C7 (2011-2018),2014,248000.0,177.0,1968.0,Diesel
100000.0,Used,Audi,A6,2.0 TDI quattro S tronic,C7 (2011-2018),2017,193172.0,190.0,1968.0,Diesel
214400.0,New,Audi,A6,,C8 (2018-),2021,1.0,204.0,1968.0,Diesel
12800.0,Used,Audi,A6,,C5 (1997-2004),2003,230000.0,150.0,1800.0,Gasoline
109100.0,Used,Audi,A6,2.0 TDI Ultra S tronic,C7 (2011-2018),2017,97728.0,190.0,1968.0,Diesel
8800.0,Used,Audi,A6,,C5 (1997-2004),2001,550000.0,116.0,1896.0,Diesel
60000.0,Used,Audi,A6,2.0 TDI DPF,C7 (2011-2018),2011,103000.0,177.0,1968.0,Diesel
63000.0,Used,Audi,A6,2.0 TDI,C7 (2011-2018),2013,148000.0,177.0,1968.0,Diesel
